"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.document_url","Answer.category.label","Approve","Reject"
"36JW4WBR07KF3N6EHCT4AUSDOMGFHO","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:51 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:51 PDT 2022","","","3QJOXOW4XKRBC75N30UD81AXOS9MEB","ARW1TCHCLEK1W","Submitted","Sun Mar 13 13:39:29 PDT 2022","Sun Mar 13 13:39:34 PDT 2022","Wed Mar 16 13:39:34 PDT 2022","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Louise_Fletcher","Person has been married, got divorced"
"36JW4WBR07KF3N6EHCT4AUSDOMGFHO","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:51 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:51 PDT 2022","","","3R5F3LQFV3KXN5HVC3N3LF0K7YXOZY","AZPZDX26SYMFY","Submitted","Sun Mar 13 13:40:17 PDT 2022","Sun Mar 13 13:46:06 PDT 2022","Wed Mar 16 13:46:06 PDT 2022","","","","349","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Louise_Fletcher","Person has been married, got divorced"
"37G6BXQPLRL0A25L5RWS1QZE38XEQ1","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:37 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:37 PDT 2022","","","31IBVUNM9TZM88ZSC3FADFEARMZFV2","A1LUTT0JNPXCJ1","Submitted","Sun Mar 13 13:33:38 PDT 2022","Sun Mar 13 13:33:54 PDT 2022","Wed Mar 16 13:33:54 PDT 2022","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Warren_Beatty","Person is married, never divorced"
"37G6BXQPLRL0A25L5RWS1QZE38XEQ1","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:37 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:37 PDT 2022","","","32SVAV9L3G9708G1HDNCGJB03MVA3P","A2MDKWX5NJE6Y3","Submitted","Sun Mar 13 13:41:19 PDT 2022","Sun Mar 13 13:41:39 PDT 2022","Wed Mar 16 13:41:39 PDT 2022","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Warren_Beatty","Person is married, never divorced"
"37G6BXQPLRL0A25L5RWS1QZE38XEQ1","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:37 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:37 PDT 2022","","","35GMH2SV3FHZCAQZGG9Q05Z2JSOOES","AH0VI3PY1RC8C","Submitted","Sun Mar 13 13:39:42 PDT 2022","Sun Mar 13 13:40:34 PDT 2022","Wed Mar 16 13:40:34 PDT 2022","","","","52","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Warren_Beatty","Person is married, never divorced"
"35A1YQPVFFGNXLO9HIYGOU2FZ5H5IO","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:38 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:38 PDT 2022","","","3H7Z272LX87V3GCSC29920UC2UJLPR","A2A7O6KYJ9GS8A","Submitted","Sun Mar 13 13:29:11 PDT 2022","Sun Mar 13 13:29:23 PDT 2022","Wed Mar 16 13:29:23 PDT 2022","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Hal_Holbrook","Person has been married, got divorced"
"35A1YQPVFFGNXLO9HIYGOU2FZ5H5IO","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:38 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:38 PDT 2022","","","36V4Q8R5ZL009AVSCRPD2IZB7VVMQL","A3050ET2J22FJR","Submitted","Sun Mar 13 13:30:50 PDT 2022","Sun Mar 13 13:30:58 PDT 2022","Wed Mar 16 13:30:58 PDT 2022","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Hal_Holbrook","Person has been married, got divorced"
"35A1YQPVFFGNXLO9HIYGOU2FZ5H5IO","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:38 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:38 PDT 2022","","","35K3O9HUACD56XD6HDQ0DBQORRWFEW","A30BPQ2QGZOXN8","Submitted","Sun Mar 13 13:33:01 PDT 2022","Sun Mar 13 13:33:12 PDT 2022","Wed Mar 16 13:33:12 PDT 2022","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Hal_Holbrook","Person has been married, got divorced"
"3I6NF2WGIHW91UIERUYD3IPZKSP5GW","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:37 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:37 PDT 2022","","","3M68NM076I7YW8P02Q7WICCUDHKR6J","A1TPFYIAYP3HWL","Submitted","Sun Mar 13 13:40:19 PDT 2022","Sun Mar 13 13:40:32 PDT 2022","Wed Mar 16 13:40:32 PDT 2022","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Jon_Voight","Person has been married, got divorced"
"3I6NF2WGIHW91UIERUYD3IPZKSP5GW","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:37 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:37 PDT 2022","","","3PWWM24LHTY4W2R3GFPT1I0D7KV828","A1Z99W4B6XOZPV","Submitted","Sun Mar 13 13:42:31 PDT 2022","Sun Mar 13 13:42:39 PDT 2022","Wed Mar 16 13:42:39 PDT 2022","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Jon_Voight","Person has been married, got divorced"
"3I6NF2WGIHW91UIERUYD3IPZKSP5GW","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:37 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:37 PDT 2022","","","3B837J3LDPW3J6NX93AZJH8MV6GRS4","A36QLBY4J674NK","Submitted","Sun Mar 13 13:36:24 PDT 2022","Sun Mar 13 13:37:02 PDT 2022","Wed Mar 16 13:37:02 PDT 2022","","","","38","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Jon_Voight","Person has been married, got divorced"
"32FESTC2NIQD5XSOQ9A2L3W0LHQCUB","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:36 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:36 PDT 2022","","","358UUM7WR03H0835L0COOQCQ8S27RW","A1E3Y589WRF7M4","Submitted","Sun Mar 13 13:27:13 PDT 2022","Sun Mar 13 13:27:21 PDT 2022","Wed Mar 16 13:27:21 PDT 2022","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Jason_Sudeikis","Person has been married, got divorced"
"32FESTC2NIQD5XSOQ9A2L3W0LHQCUB","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:36 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:36 PDT 2022","","","38F71OA9GUW3IL5JYBEJQJVX0TPFMN","A2D5Q50K4A7ZQ5","Submitted","Sun Mar 13 13:43:01 PDT 2022","Sun Mar 13 13:43:20 PDT 2022","Wed Mar 16 13:43:20 PDT 2022","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Jason_Sudeikis","Person has been married, got divorced"
"32FESTC2NIQD5XSOQ9A2L3W0LHQCUB","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:36 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:36 PDT 2022","","","3FE2ERCCZY8391FPPUP1UHY6XZQPOE","A36QLBY4J674NK","Submitted","Sun Mar 13 13:40:54 PDT 2022","Sun Mar 13 13:41:04 PDT 2022","Wed Mar 16 13:41:04 PDT 2022","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Jason_Sudeikis","Person has never been married"
"3LVTFB9DE6IYUG1CBMMG1TKQGOCQGU","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:51 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:51 PDT 2022","","","3300DTYQT3H2XM3FVT1UPAU2YT8EQS","A1LUTT0JNPXCJ1","Submitted","Sun Mar 13 13:53:21 PDT 2022","Sun Mar 13 13:53:37 PDT 2022","Wed Mar 16 13:53:37 PDT 2022","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Julie_Christie","Person is married, never divorced"
"3LVTFB9DE6IYUG1CBMMG1TKQGOCQGU","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:51 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:51 PDT 2022","","","37FMASSAYDRR9L3C8UUVF0XV4MDIBS","A2HFFHU98168VH","Submitted","Sun Mar 13 13:43:15 PDT 2022","Sun Mar 13 13:43:45 PDT 2022","Wed Mar 16 13:43:45 PDT 2022","","","","30","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Julie_Christie","Person is married, never divorced"
"3LVTFB9DE6IYUG1CBMMG1TKQGOCQGU","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:51 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:51 PDT 2022","","","369J354OFEA77IGMMFDKJ8YNB896G2","AZPZDX26SYMFY","Submitted","Sun Mar 13 13:39:18 PDT 2022","Sun Mar 13 13:42:20 PDT 2022","Wed Mar 16 13:42:20 PDT 2022","","","","182","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Julie_Christie","Person is married, never divorced"
"3CVBMEMMXCG2OUR8ZTVSM2FWQYX7HC","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:38 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:38 PDT 2022","","","3IOEN3P9S8JA33QJ4WSHCLUH9JS614","A1LUTT0JNPXCJ1","Submitted","Sun Mar 13 13:51:07 PDT 2022","Sun Mar 13 13:51:18 PDT 2022","Wed Mar 16 13:51:18 PDT 2022","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Djimon_Hounsou","Person has never been married"
"3CVBMEMMXCG2OUR8ZTVSM2FWQYX7HC","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:38 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:38 PDT 2022","","","37FMASSAYDRR9L3C8UUVF0XV4MCBIK","A1S48PIOT5BR7Q","Submitted","Sun Mar 13 13:39:37 PDT 2022","Sun Mar 13 13:40:05 PDT 2022","Wed Mar 16 13:40:05 PDT 2022","","","","28","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Djimon_Hounsou","Person has been married, got divorced"
"3CVBMEMMXCG2OUR8ZTVSM2FWQYX7HC","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:38 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:38 PDT 2022","","","31UV0MXWNRCPK5M37K3ICEX3UQPI5P","A1VLAWXWCZCEFI","Submitted","Sun Mar 13 13:33:02 PDT 2022","Sun Mar 13 13:33:12 PDT 2022","Wed Mar 16 13:33:12 PDT 2022","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Djimon_Hounsou","Person has never been married"
"3FCO4VKOZ5DQ4K069SNM1ZIJYI57EW","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:37 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:37 PDT 2022","","","31Q0U3WYDQFT734ON6X9IZUD4U9711","A13PVNQT2WWWVL","Submitted","Sun Mar 13 13:30:48 PDT 2022","Sun Mar 13 13:31:05 PDT 2022","Wed Mar 16 13:31:05 PDT 2022","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Richard_Harris","Person has been married, got divorced"
"3FCO4VKOZ5DQ4K069SNM1ZIJYI57EW","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:37 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:37 PDT 2022","","","3PDJHANYK6GL7EBX6LV248AOQ8KH6A","A2G9X9TG2XIUDO","Submitted","Sun Mar 13 13:29:16 PDT 2022","Sun Mar 13 13:29:21 PDT 2022","Wed Mar 16 13:29:21 PDT 2022","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Richard_Harris","Person is married, never divorced"
"3FCO4VKOZ5DQ4K069SNM1ZIJYI57EW","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:37 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:37 PDT 2022","","","3AAPLD8UCDHR9CM92Y3VFI22AGWTHY","A2P3OVSEX9AY3H","Submitted","Sun Mar 13 13:34:16 PDT 2022","Sun Mar 13 13:34:47 PDT 2022","Wed Mar 16 13:34:47 PDT 2022","","","","31","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Richard_Harris","Person has been married, got divorced"
"33NKDW9FFYI5M1MJVELP5AV4FZ7CX3","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:37 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:37 PDT 2022","","","3H8DHMCCWABBUDRKMT6DN608ZBDDK4","A16GTVX6EUSBFY","Submitted","Sun Mar 13 13:38:32 PDT 2022","Sun Mar 13 13:38:54 PDT 2022","Wed Mar 16 13:38:54 PDT 2022","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Drew_Barrymore","Person has been married, got divorced"
"33NKDW9FFYI5M1MJVELP5AV4FZ7CX3","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:37 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:37 PDT 2022","","","358010RM5FT38UQDCXLWJMEHVRUVX8","A1HTD503IBSF5A","Submitted","Sun Mar 13 13:29:25 PDT 2022","Sun Mar 13 13:43:19 PDT 2022","Wed Mar 16 13:43:19 PDT 2022","","","","834","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Drew_Barrymore","Person has been married, got divorced"
"33NKDW9FFYI5M1MJVELP5AV4FZ7CX3","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:37 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:37 PDT 2022","","","3LRKMWOKB6HJGYSQP5P6E2XH6TZZ21","A1LUTT0JNPXCJ1","Submitted","Sun Mar 13 13:30:12 PDT 2022","Sun Mar 13 13:30:24 PDT 2022","Wed Mar 16 13:30:24 PDT 2022","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Drew_Barrymore","Person has been married, got divorced"
"3YD0MU1NC31NE7JUTNL05GSSD377A1","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:37 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:37 PDT 2022","","","3JBT3HLQF92F85TWR30IAF5AH3RPZE","A2P3OVSEX9AY3H","Submitted","Sun Mar 13 13:31:48 PDT 2022","Sun Mar 13 13:31:57 PDT 2022","Wed Mar 16 13:31:57 PDT 2022","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Josh_Hartnett","Person is married, never divorced"
"3YD0MU1NC31NE7JUTNL05GSSD377A1","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:37 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:37 PDT 2022","","","3I02618YA16YM6ZMLG1ATNQVFLEPUR","A3PPZ0USXDFBJ7","Submitted","Sun Mar 13 13:41:04 PDT 2022","Sun Mar 13 13:41:25 PDT 2022","Wed Mar 16 13:41:25 PDT 2022","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Josh_Hartnett","Person is married, never divorced"
"3YD0MU1NC31NE7JUTNL05GSSD377A1","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:37 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:37 PDT 2022","","","3PDJHANYK6GL7EBX6LV248AOQ8L6H0","A9WHHKH0HKTOM","Submitted","Sun Mar 13 13:32:56 PDT 2022","Sun Mar 13 13:36:10 PDT 2022","Wed Mar 16 13:36:10 PDT 2022","","","","194","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Josh_Hartnett","Person is married, never divorced"
"34ZTTGSNJYOCUCWNVS4YMTWRVOPQHT","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:51 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:51 PDT 2022","","","3R2PKQ87NX8NSC79ZJK4TG8PGLHMIL","A1TPFYIAYP3HWL","Submitted","Sun Mar 13 13:44:23 PDT 2022","Sun Mar 13 13:44:37 PDT 2022","Wed Mar 16 13:44:37 PDT 2022","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Patricia_Neal","Person has been married, got divorced"
"34ZTTGSNJYOCUCWNVS4YMTWRVOPQHT","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:51 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:51 PDT 2022","","","3QAVNHZ3EN4OGC6QNJRCC55H38LLAD","A1Z99W4B6XOZPV","Submitted","Sun Mar 13 13:38:36 PDT 2022","Sun Mar 13 13:38:53 PDT 2022","Wed Mar 16 13:38:53 PDT 2022","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Patricia_Neal","Person has been married, got divorced"
"34ZTTGSNJYOCUCWNVS4YMTWRVOPQHT","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:51 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:51 PDT 2022","","","38BQUHLA9X0XOYICXEX9DD4BSUHOMJ","A2EGGWEONGEY17","Submitted","Sun Mar 13 13:52:58 PDT 2022","Sun Mar 13 13:53:57 PDT 2022","Wed Mar 16 13:53:57 PDT 2022","","","","59","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Patricia_Neal","Person is married, never divorced"
"3TD33TP5DM2AGJMK64XGAIEOWTYABQ","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:38 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:38 PDT 2022","","","34YB12FSQZO9WL1E9VK184V918NGML","A1Z99W4B6XOZPV","Submitted","Sun Mar 13 13:34:55 PDT 2022","Sun Mar 13 13:35:07 PDT 2022","Wed Mar 16 13:35:07 PDT 2022","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Matt_Dillon","Person has never been married"
"3TD33TP5DM2AGJMK64XGAIEOWTYABQ","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:38 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:38 PDT 2022","","","336KAV9KYRSJB8ILTJNN0VOF0ZXY2B","A2482EUQAOL9X8","Submitted","Sun Mar 13 13:42:02 PDT 2022","Sun Mar 13 13:42:20 PDT 2022","Wed Mar 16 13:42:20 PDT 2022","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Matt_Dillon","Person has never been married"
"3TD33TP5DM2AGJMK64XGAIEOWTYABQ","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:38 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:38 PDT 2022","","","39N5ACM9HFN02EBJN56JXR3H2049PK","AZPZDX26SYMFY","Submitted","Sun Mar 13 13:39:50 PDT 2022","Sun Mar 13 13:45:02 PDT 2022","Wed Mar 16 13:45:02 PDT 2022","","","","312","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Matt_Dillon","Person has never been married"
"3I7KR83SNBDX43G9KBW9DQMUD5PK95","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:38 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:38 PDT 2022","","","33CUSNVVNOCFIHTSWWYUB9DGTKM88A","A1Z99W4B6XOZPV","Submitted","Sun Mar 13 13:38:08 PDT 2022","Sun Mar 13 13:38:27 PDT 2022","Wed Mar 16 13:38:27 PDT 2022","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/John_Cusack","Person has never been married"
"3I7KR83SNBDX43G9KBW9DQMUD5PK95","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:38 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:38 PDT 2022","","","3GU1KF0O4J1JQ7QGLPKFOXY7Q08PBB","A30BPQ2QGZOXN8","Submitted","Sun Mar 13 13:45:17 PDT 2022","Sun Mar 13 13:45:35 PDT 2022","Wed Mar 16 13:45:35 PDT 2022","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/John_Cusack","Person has never been married"
"3I7KR83SNBDX43G9KBW9DQMUD5PK95","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:38 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:38 PDT 2022","","","3H8DHMCCWABBUDRKMT6DN608ZBEKDC","ACJ33ZICZI18Q","Submitted","Sun Mar 13 13:45:01 PDT 2022","Sun Mar 13 13:45:10 PDT 2022","Wed Mar 16 13:45:10 PDT 2022","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/John_Cusack","Person has never been married"
