,imdb_full_link,role_type,year,movie_name
3752,https://www.imdb.com/name/nm0001376,actress-tt0072353,1974,Going Places
3753,https://www.imdb.com/name/nm0001376,actress-tt0217881,1973,Vogue la galère
3754,https://www.imdb.com/name/nm0001376,actress-tt0311502,1973,Le maître de pension
3755,https://www.imdb.com/name/nm0001376,actress-tt4019456,1972,Qui êtes-vous Monsieur Renaudot?
3756,https://www.imdb.com/name/nm0001376,actress-tt0068256,1972,Le bar de la fourche
3757,https://www.imdb.com/name/nm0001376,actress-tt0067087,1972,Faustine et le bel été
3758,https://www.imdb.com/name/nm0001376,actress-tt0305987,1971,Le Prussien
3759,https://www.imdb.com/name/nm0000199,actor-tt1371129,,King Lear
3760,https://www.imdb.com/name/nm0000199,actor-tt11214590,2021,House of Gucci
3761,https://www.imdb.com/name/nm0000199,actor-tt7456722,2020,Hunters
3762,https://www.imdb.com/name/nm0000199,actor-tt7131622,2019,Once Upon a Time... In Hollywood
3763,https://www.imdb.com/name/nm0000199,actor-tt3011960,2017/II,Hangman
3764,https://www.imdb.com/name/nm0000199,actor-tt3658772,2016,Misconduct
3765,https://www.imdb.com/name/nm0000199,actor-tt2893490,2014,Manglehorn
3766,https://www.imdb.com/name/nm0000199,actor-tt3112900,2013,Salomé
3767,https://www.imdb.com/name/nm0000199,actor-tt1859476,2013,No somos animales
3768,https://www.imdb.com/name/nm0000199,actor-tt0810913,2011/I,Jack and Jill
3769,https://www.imdb.com/name/nm0000199,actor-tt1132623,2010,You Don't Know Jack
3770,https://www.imdb.com/name/nm0000199,actor-tt0496806,2007,Ocean's Thirteen
3771,https://www.imdb.com/name/nm0000199,actor-tt0417217,2005,Two for the Money
3772,https://www.imdb.com/name/nm0000199,actor-tt0318997,2003,Angels in America
3773,https://www.imdb.com/name/nm0000199,actor-tt0292506,2003,The Recruit
3774,https://www.imdb.com/name/nm0000199,actor-tt0258153,2002,S1m0ne
3775,https://www.imdb.com/name/nm0000199,actor-tt0118852,2000,Chinese Coffee
3776,https://www.imdb.com/name/nm0000199,actor-tt0140352,1999,The Insider
3777,https://www.imdb.com/name/nm0000199,actor-tt0119008,1997,Donnie Brasco
3778,https://www.imdb.com/name/nm0000199,actor-tt0113277,1995,Heat
3779,https://www.imdb.com/name/nm0000199,actor-tt0106519,1993,Carlito's Way
3780,https://www.imdb.com/name/nm0000199,actor-tt0104348,1992,Glengarry Glen Ross
3781,https://www.imdb.com/name/nm0000199,actor-tt0099674,1990,The Godfather: Part III
3782,https://www.imdb.com/name/nm0000199,actor-tt0097769,1990,The Local Stigmatic
3783,https://www.imdb.com/name/nm0000199,actor-tt0089913,1985,Revolution
3784,https://www.imdb.com/name/nm0000199,actor-tt0083598,1982,Author! Author!
3785,https://www.imdb.com/name/nm0000199,actor-tt0078718,1979,And Justice for All
3786,https://www.imdb.com/name/nm0000199,actor-tt0075774,1977,Bobby Deerfield
3787,https://www.imdb.com/name/nm0000199,actor-tt0071562,1974,The Godfather: Part II
3788,https://www.imdb.com/name/nm0000199,actor-tt0070643,1973,Scarecrow
3789,https://www.imdb.com/name/nm0000199,actor-tt0067549,1971,The Panic in Needle Park
3790,https://www.imdb.com/name/nm0000199,actor-tt0061282,1968,N.Y.P.D.
3791,https://www.imdb.com/name/nm0000199,actor-tt15384508,2022/I,Sniff
3792,https://www.imdb.com/name/nm0000199,actor-tt7050946,2021,American Traitor: The Trial of Axis Sally
3793,https://www.imdb.com/name/nm0000199,actor-tt1302006,2019,The Irishman
3794,https://www.imdb.com/name/nm0000199,actor-tt2388986,2018,Paterno
3795,https://www.imdb.com/name/nm0000199,actor-tt5126922,2017,The Pirates of Somalia
3796,https://www.imdb.com/name/nm0000199,actor-tt1772288,2015,Danny Collins
3797,https://www.imdb.com/name/nm0000199,actor-tt1568343,2014,The Humbling
3798,https://www.imdb.com/name/nm0000199,actor-tt1745862,2013,Phil Spector
3799,https://www.imdb.com/name/nm0000199,actor-tt1389096,2012,Stand Up Guys
3800,https://www.imdb.com/name/nm0000199,actor-tt1535612,2011,The Son of No One
3801,https://www.imdb.com/name/nm0000199,actor-tt1034331,2008,Righteous Kill
3802,https://www.imdb.com/name/nm0000199,actor-tt0411061,2007,88 Minutes
3803,https://www.imdb.com/name/nm0000199,actor-tt0379889,2004,The Merchant of Venice
3804,https://www.imdb.com/name/nm0000199,actor-tt0299930,2003,Gigli
3805,https://www.imdb.com/name/nm0000199,actor-tt0274711,2002,People I Know
3806,https://www.imdb.com/name/nm0000199,actor-tt0278504,2002,Insomnia
3807,https://www.imdb.com/name/nm0000199,actor-tt0146838,1999,Any Given Sunday
3808,https://www.imdb.com/name/nm0000199,actor-tt0118971,1997,The Devil's Advocate
3809,https://www.imdb.com/name/nm0000199,actor-tt0115907,1996,City Hall
3810,https://www.imdb.com/name/nm0000199,actor-tt0114753,1995,Two Bits
3811,https://www.imdb.com/name/nm0000199,actor-tt0105323,1992,Scent of a Woman
3812,https://www.imdb.com/name/nm0000199,actor-tt0101912,1991,Frankie and Johnny
3813,https://www.imdb.com/name/nm0000199,actor-tt0099422,1990,Dick Tracy
3814,https://www.imdb.com/name/nm0000199,actor-tt0098273,1989,Sea of Love
3815,https://www.imdb.com/name/nm0000199,actor-tt0086250,1983,Scarface
3816,https://www.imdb.com/name/nm0000199,actor-tt0080569,1980,Cruising
3817,https://www.imdb.com/name/nm0000199,actor-tt0809488,1977,The Godfather: A Novel for Television
3818,https://www.imdb.com/name/nm0000199,actor-tt0072890,1975,Dog Day Afternoon
3819,https://www.imdb.com/name/nm0000199,actor-tt0070666,1973,Serpico
3820,https://www.imdb.com/name/nm0000199,actor-tt0068646,1972,The Godfather
3821,https://www.imdb.com/name/nm0000199,actor-tt0064651,1969,"Me, Natalie"
3822,https://www.imdb.com/name/nm0000028,actress-tt0069515,1972,The Wrath of God
3823,https://www.imdb.com/name/nm0000028,actress-tt0067681,1970,The Road to Salina
3824,https://www.imdb.com/name/nm0000028,actress-tt0062712,1968,I bastardi
3825,https://www.imdb.com/name/nm0000028,actress-tt0060848,1966,The Poppy Is Also a Flower
3826,https://www.imdb.com/name/nm0000028,actress-tt0057952,1964,Circus World
3827,https://www.imdb.com/name/nm0000028,actress-tt0053308,1959,The Story on Page One
3828,https://www.imdb.com/name/nm0000028,actress-tt0052182,1958,Separate Tables
3829,https://www.imdb.com/name/nm0000028,actress-tt0050397,1957,Fire Down Below
3830,https://www.imdb.com/name/nm0000028,actress-tt0046269,1953,Salome
3831,https://www.imdb.com/name/nm0000028,actress-tt0040552,1948,The Loves of Carmen
3832,https://www.imdb.com/name/nm0000028,actress-tt0039337,1947,Down to Earth
3833,https://www.imdb.com/name/nm0000028,actress-tt0038178,1945,Tonight and Every Night
3834,https://www.imdb.com/name/nm0000028,actress-tt0035583,1942,You Were Never Lovelier
3835,https://www.imdb.com/name/nm0000028,actress-tt0035103,1942,My Gal Sal
3836,https://www.imdb.com/name/nm0000028,actress-tt0033405,1941,Blood and Sand
3837,https://www.imdb.com/name/nm0000028,actress-tt0034236,1941,The Strawberry Blonde
3838,https://www.imdb.com/name/nm0000028,actress-tt0032686,1940,The Lady in Question
3839,https://www.imdb.com/name/nm0000028,actress-tt0032263,1940,Blondie on a Budget
3840,https://www.imdb.com/name/nm0000028,actress-tt0031762,1939,Only Angels Have Wings
3841,https://www.imdb.com/name/nm0000028,actress-tt0031438,1939,Homicide Bureau
3842,https://www.imdb.com/name/nm0000028,actress-tt0030303,1938,Juvenile Court
3843,https://www.imdb.com/name/nm0000028,actress-tt0030857,1938,There's Always a Woman
3844,https://www.imdb.com/name/nm0000028,actress-tt0030974,1938,Who Killed Gail Preston?
3845,https://www.imdb.com/name/nm0000028,actress-tt0029366,1937,Paid to Dance
3846,https://www.imdb.com/name/nm0000028,actress-tt0028915,1937,The Game That Kills
3847,https://www.imdb.com/name/nm0000028,actress-tt0028749,1937,Criminals of the Air
3848,https://www.imdb.com/name/nm0000028,actress-tt0029004,1937,Hit the Saddle
3849,https://www.imdb.com/name/nm0000028,actress-tt0028162,1936,Rebellion
3850,https://www.imdb.com/name/nm0000028,actress-tt0027496,1936,Dancing Pirate
3851,https://www.imdb.com/name/nm0000028,actress-tt0026839,1936,Paddy O'Day
3852,https://www.imdb.com/name/nm0000028,actress-tt0027739,1935,"Hi, Gaucho!"
3853,https://www.imdb.com/name/nm0000028,actress-tt0026262,1935,Dante's Inferno
3854,https://www.imdb.com/name/nm0000028,actress-tt0027156,1935,Under the Pampas Moon
3855,https://www.imdb.com/name/nm0000028,actress-tt0062601,1971,Laugh-In
3856,https://www.imdb.com/name/nm0000028,actress-tt0067476,1970,The Naked Zoo
3857,https://www.imdb.com/name/nm0000028,actress-tt0061377,1967,The Rover
3858,https://www.imdb.com/name/nm0000028,actress-tt0059460,1965,The Money Trap
3859,https://www.imdb.com/name/nm0000028,actress-tt0056057,1961,The Happy Thieves
3860,https://www.imdb.com/name/nm0000028,actress-tt0053351,1959,They Came to Cordura
3861,https://www.imdb.com/name/nm0000028,actress-tt0050815,1957,Pal Joey
3862,https://www.imdb.com/name/nm0000028,actress-tt0046076,1953,Miss Sadie Thompson
3863,https://www.imdb.com/name/nm0000028,actress-tt0044331,1952,Affair in Trinidad
3864,https://www.imdb.com/name/nm0000028,actress-tt0040525,1947,The Lady from Shanghai
3865,https://www.imdb.com/name/nm0000028,actress-tt0038559,1946,Gilda
3866,https://www.imdb.com/name/nm0000028,actress-tt0036723,1944,Cover Girl
3867,https://www.imdb.com/name/nm0000028,actress-tt0035415,1942,Tales of Manhattan
3868,https://www.imdb.com/name/nm0000028,actress-tt0034409,1941,You'll Never Get Rich
3869,https://www.imdb.com/name/nm0000028,actress-tt0033319,1941,Affectionately Yours
3870,https://www.imdb.com/name/nm0000028,actress-tt0032209,1940,Angels Over Broadway
3871,https://www.imdb.com/name/nm0000028,actress-tt0033117,1940,Susan and God
3872,https://www.imdb.com/name/nm0000028,actress-tt0032823,1940,Music in My Heart
3873,https://www.imdb.com/name/nm0000028,actress-tt0031589,1939,The Lone Wolf Spy Hunt
3874,https://www.imdb.com/name/nm0000028,actress-tt0030668,1938,The Renegade Ranger
3875,https://www.imdb.com/name/nm0000028,actress-tt0030013,1938,Convicted
3876,https://www.imdb.com/name/nm0000028,actress-tt0031960,1938,Special Inspector
3877,https://www.imdb.com/name/nm0000028,actress-tt0029543,1937,The Shadow
3878,https://www.imdb.com/name/nm0000028,actress-tt0029143,1937,Life Begins with Love
3879,https://www.imdb.com/name/nm0000028,actress-tt0028933,1937,Girls Can Play
3880,https://www.imdb.com/name/nm0000028,actress-tt0029694,1937,Trouble in Texas
3881,https://www.imdb.com/name/nm0000028,actress-tt0029338,1937,Old Louisiana
3882,https://www.imdb.com/name/nm0000028,actress-tt0027952,1936,Meet Nero Wolfe
3883,https://www.imdb.com/name/nm0000028,actress-tt0027769,1936,Human Cargo
3884,https://www.imdb.com/name/nm0000028,actress-tt0028143,1935,Professional Soldier
3885,https://www.imdb.com/name/nm0000028,actress-tt0207651,1935,Piernas de seda
3886,https://www.imdb.com/name/nm0000028,actress-tt0026197,1935,Charlie Chan in Egypt
3887,https://www.imdb.com/name/nm0000028,actress-tt0025017,1934,Cruz Diablo
3888,https://www.imdb.com/name/nm0000932,actress-tt14181874,2022,The Mothership
3889,https://www.imdb.com/name/nm0000932,actress-tt8310474,2020,Bruised
3890,https://www.imdb.com/name/nm0000932,actress-tt6146586,2019,John Wick: Chapter 3 - Parabellum
3891,https://www.imdb.com/name/nm0000932,actress-tt5843850,2017,Kings
3892,https://www.imdb.com/name/nm0000932,actress-tt4669186,2016,Kevin Hart: What Now?
3893,https://www.imdb.com/name/nm0000932,actress-tt1877832,2014,X-Men: Days of Future Past
3894,https://www.imdb.com/name/nm0000932,actress-tt1333125,2013,Movie 43
3895,https://www.imdb.com/name/nm0000932,actress-tt1507563,2012,Dark Tide
3896,https://www.imdb.com/name/nm0000932,actress-tt0096697,2011,The Simpsons
3897,https://www.imdb.com/name/nm0000932,actress-tt0469623,2007,Things We Lost in the Fire
3898,https://www.imdb.com/name/nm0000932,actress-tt0376994,2006,X-Men: The Last Stand
3899,https://www.imdb.com/name/nm0000932,actress-tt0406265,2005,Their Eyes Were Watching God
3900,https://www.imdb.com/name/nm0000932,actress-tt7834702,2003,Limp Bizkit: Behind Blue Eyes
3901,https://www.imdb.com/name/nm0000932,actress-tt0290334,2003,X2: X-Men United
3902,https://www.imdb.com/name/nm0000932,actress-tt0285341,2002,The Bernie Mac Show
3903,https://www.imdb.com/name/nm0000932,actress-tt0244244,2001,Swordfish
3904,https://www.imdb.com/name/nm0000932,actress-tt0172348,1999,Introducing Dorothy Dandridge
3905,https://www.imdb.com/name/nm0000932,actress-tt0123324,1998,Why Do Fools Fall in Love
3906,https://www.imdb.com/name/nm0000932,actress-tt7352424,1998,Pras Feat. Ol' Dirty Bastard & Mya: Ghetto Supastar (That Is What You Are)
3907,https://www.imdb.com/name/nm0000932,actress-tt0143076,1998,The Wedding
3908,https://www.imdb.com/name/nm0000932,actress-tt0117473,1996,The Rich Man's Wife
3909,https://www.imdb.com/name/nm0000932,actress-tt0116253,1996,Executive Decision
3910,https://www.imdb.com/name/nm0000932,actress-tt0113691,1995,Losing Isaiah
3911,https://www.imdb.com/name/nm0000932,actress-tt0109813,1994,The Flintstones
3912,https://www.imdb.com/name/nm0000932,actress-tt0106877,1993,Father Hood
3913,https://www.imdb.com/name/nm0000932,actress-tt0105937,1993,Queen
3914,https://www.imdb.com/name/nm0000932,actress-tt0078638,1991,Knots Landing
3915,https://www.imdb.com/name/nm0000932,actress-tt0102996,1991,Strictly Business
3916,https://www.imdb.com/name/nm0000932,actress-tt0098927,1991,They Came from Outer Space
3917,https://www.imdb.com/name/nm0000932,actress-tt0090395,1991,Amen
3918,https://www.imdb.com/name/nm0000932,actress-tt5834426,2022,Moonfall
3919,https://www.imdb.com/name/nm0000932,actress-tt12255172,2020,Boss Bitch Fight Challenge
3920,https://www.imdb.com/name/nm0000932,actress-tt4649466,2017,Kingsman: The Golden Circle
3921,https://www.imdb.com/name/nm0000932,actress-tt1458169,2017,Kidnap
3922,https://www.imdb.com/name/nm0000932,actress-tt3155320,2014-2015,Extant
3923,https://www.imdb.com/name/nm0000932,actress-tt1911644,2013/II,The Call
3924,https://www.imdb.com/name/nm0000932,actress-tt1371111,2012,Cloud Atlas
3925,https://www.imdb.com/name/nm0000932,actress-tt1598822,2011,New Year's Eve
3926,https://www.imdb.com/name/nm0000932,actress-tt1221208,2010,Frankie & Alice
3927,https://www.imdb.com/name/nm0000932,actress-tt0457433,2007,Perfect Stranger
3928,https://www.imdb.com/name/nm0000932,actress-tt0358082,2005,Robots
3929,https://www.imdb.com/name/nm0000932,actress-tt0327554,2004,Catwoman
3930,https://www.imdb.com/name/nm0000932,actress-tt0348836,2003,Gothika
3931,https://www.imdb.com/name/nm0000932,actress-tt0246460,2002,Die Another Day
3932,https://www.imdb.com/name/nm0000932,actress-tt0285742,2001,Monster's Ball
3933,https://www.imdb.com/name/nm0000932,actress-tt0120903,2000,X-Men
3934,https://www.imdb.com/name/nm0000932,actress-tt0169376,1998,Welcome to Hollywood
3935,https://www.imdb.com/name/nm0000932,actress-tt0118798,1998,Bulworth
3936,https://www.imdb.com/name/nm0000932,actress-tt0106004,1998,Frasier
3937,https://www.imdb.com/name/nm0000932,actress-tt0118663,1997,B*A*P*S
3938,https://www.imdb.com/name/nm0000932,actress-tt0117427,1996,Race the Sun
3939,https://www.imdb.com/name/nm0000932,actress-tt0103488,1996,Martin
3940,https://www.imdb.com/name/nm0000932,actress-tt0114490,1995,Solomon & Sheba
3941,https://www.imdb.com/name/nm0000932,actress-tt0107889,1993,The Program
3942,https://www.imdb.com/name/nm0000932,actress-tt0106500,1993,CB4
3943,https://www.imdb.com/name/nm0000932,actress-tt0103859,1992,Boomerang
3944,https://www.imdb.com/name/nm0000932,actress-tt0102266,1991,The Last Boy Scout
